id_student,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,final_result,avg_score,total_click,needs_remedial
131390,M,A Level or Equivalent,35-55,0,60,Pass,78.6,157,0
133816,F,A Level or Equivalent,35-55,0,60,Pass,65.4,4000,0
133922,M,Lower Than A Level,0-35,0,60,Pass,78.2,574,0
135400,F,Lower Than A Level,35-55,1,60,Pass,53.142857142857146,610,0
135471,M,Lower Than A Level,35-55,0,60,Distinction,84.0,2291,0
139033,M,A Level or Equivalent,35-55,0,60,Fail,61.0,790,1
141377,M,A Level or Equivalent,0-35,1,210,Pass,48.833333333333336,756,0
141506,M,A Level or Equivalent,35-55,0,60,Fail,75.0,415,1
146503,M,Lower Than A Level,35-55,0,120,Pass,63.4,368,0
147756,M,Lower Than A Level,0-35,1,120,Pass,68.66666666666667,1718,0
148993,F,A Level or Equivalent,35-55,1,60,Pass,79.5,3812,0
149741,F,A Level or Equivalent,35-55,0,60,Pass,66.4,2342,0
149962,M,A Level or Equivalent,0-35,0,60,Pass,68.4,141,0
151587,F,A Level or Equivalent,0-35,0,120,Withdrawn,67.0,166,1
152668,F,Lower Than A Level,0-35,0,60,Withdrawn,71.0,765,1
155984,F,Lower Than A Level,0-35,1,120,Pass,78.14285714285714,2645,0
158707,F,A Level or Equivalent,0-35,0,60,Withdrawn,74.0,4746,1
159954,M,A Level or Equivalent,35-55,1,60,Withdrawn,68.2,2062,1
164944,F,A Level or Equivalent,0-35,0,60,Pass,62.4,1300,0
165226,F,A Level or Equivalent,0-35,0,60,Fail,77.0,1062,1
167961,M,HE Qualification,55<=,0,60,Pass,76.0,2129,0
174024,M,A Level or Equivalent,35-55,0,60,Pass,60.4,812,0
174094,F,Lower Than A Level,35-55,0,60,Pass,75.4,4841,0
174745,F,A Level or Equivalent,35-55,0,60,Pass,65.0,1610,0
175447,M,A Level or Equivalent,35-55,0,60,Pass,69.6,3779,0
175772,F,HE Qualification,35-55,0,270,Withdrawn,85.0,3018,1
183057,M,Lower Than A Level,0-35,0,60,Pass,65.6,833,0
185350,M,Lower Than A Level,35-55,0,60,Fail,59.6,236,1
188278,M,A Level or Equivalent,35-55,1,60,Pass,71.66666666666667,4497,0
199636,M,A Level or Equivalent,35-55,0,60,Pass,75.8,1836,0
199897,M,HE Qualification,35-55,0,60,Pass,69.4,2135,0
200804,M,A Level or Equivalent,0-35,0,60,Pass,66.0,930,0
205494,M,HE Qualification,35-55,0,60,Pass,66.4,1114,0
228021,M,A Level or Equivalent,35-55,0,60,Distinction,83.0,4028,0
228383,M,HE Qualification,0-35,0,60,Pass,70.6,2386,0
232307,M,Lower Than A Level,35-55,0,60,Pass,66.2,702,0
235068,F,Lower Than A Level,35-55,0,60,Pass,59.6,2811,0
235507,M,A Level or Equivalent,0-35,1,180,Pass,57.833333333333336,1257,0
236875,M,A Level or Equivalent,0-35,0,60,Pass,46.4,201,0
237274,M,A Level or Equivalent,0-35,0,60,Pass,72.4,2025,0
243510,F,Lower Than A Level,0-35,0,60,Fail,43.6,549,1
244246,F,A Level or Equivalent,0-35,0,60,Pass,67.2,1365,0
248581,F,A Level or Equivalent,0-35,0,60,Distinction,85.0,2883,0
252073,F,A Level or Equivalent,35-55,0,120,Pass,49.0,865,0
254625,M,A Level or Equivalent,35-55,0,60,Distinction,82.8,1987,0
258587,M,A Level or Equivalent,35-55,0,60,Distinction,80.6,6609,0
260355,F,A Level or Equivalent,35-55,1,120,Withdrawn,57.5,426,1
260623,M,Lower Than A Level,0-35,0,60,Pass,70.2,1178,0
263251,M,A Level or Equivalent,35-55,0,60,Pass,74.0,2485,0
263543,M,Lower Than A Level,35-55,0,60,Pass,79.6,1594,0
266524,F,A Level or Equivalent,0-35,0,240,Pass,53.8,359,0
268733,M,A Level or Equivalent,0-35,1,120,Fail,43.0,191,1
273346,M,Lower Than A Level,35-55,0,60,Pass,81.8,2080,0
274947,M,Lower Than A Level,0-35,0,120,Withdrawn,54.0,251,1
275674,F,A Level or Equivalent,0-35,0,60,Withdrawn,45.0,2090,1
275792,F,HE Qualification,0-35,0,60,Pass,73.0,605,0
277123,F,A Level or Equivalent,35-55,0,60,Fail,46.0,537,1
277880,F,A Level or Equivalent,0-35,1,120,Withdrawn,67.66666666666667,2028,1
281077,F,HE Qualification,0-35,0,60,Pass,72.4,895,0
281636,F,A Level or Equivalent,0-35,0,60,Pass,83.0,2682,0
285315,M,HE Qualification,0-35,0,60,Pass,86.2,1157,0
287040,F,A Level or Equivalent,35-55,0,90,Pass,72.8,2267,0
287204,M,A Level or Equivalent,0-35,0,60,Pass,73.6,1845,0
287210,M,A Level or Equivalent,35-55,0,60,Pass,73.4,3275,0
289449,M,HE Qualification,35-55,0,60,Pass,75.2,1336,0
290164,F,HE Qualification,35-55,0,60,Pass,66.0,5805,0
292525,M,A Level or Equivalent,0-35,0,60,Pass,84.6,311,0
292775,M,A Level or Equivalent,0-35,0,60,Pass,81.6,1859,0
293824,F,A Level or Equivalent,35-55,0,60,Pass,60.0,7901,0
294496,M,A Level or Equivalent,35-55,0,60,Pass,80.6,1422,0
294655,M,A Level or Equivalent,35-55,0,60,Fail,77.6,2219,1
295060,M,A Level or Equivalent,0-35,0,60,Fail,67.0,1097,1
295075,M,HE Qualification,55<=,0,60,Pass,64.0,1642,0
296424,M,A Level or Equivalent,35-55,0,60,Pass,77.2,1695,0
298034,M,A Level or Equivalent,35-55,0,120,Fail,72.8,1681,1
298838,F,A Level or Equivalent,0-35,0,60,Pass,79.2,1604,0
301967,M,A Level or Equivalent,0-35,0,60,Pass,52.8,193,0
302476,M,A Level or Equivalent,0-35,0,60,Distinction,85.2,1766,0
303521,F,A Level or Equivalent,35-55,0,60,Pass,80.4,7163,0
303985,F,HE Qualification,0-35,1,60,Pass,74.8,381,0
304465,F,A Level or Equivalent,0-35,0,60,Pass,75.6,3553,0
306646,M,A Level or Equivalent,0-35,0,60,Pass,52.8,144,0
309142,F,A Level or Equivalent,35-55,0,60,Pass,66.0,560,0
310412,F,A Level or Equivalent,35-55,0,60,Pass,76.0,2339,0
311235,M,A Level or Equivalent,35-55,0,60,Pass,65.8,1168,0
313937,M,HE Qualification,35-55,0,60,Pass,80.8,6965,0
315076,M,A Level or Equivalent,0-35,0,60,Pass,68.6,1435,0
315744,M,A Level or Equivalent,35-55,0,60,Distinction,82.4,4574,0
323370,F,A Level or Equivalent,0-35,0,120,Pass,75.2,2141,0
328024,M,A Level or Equivalent,35-55,0,60,Pass,55.8,2444,0
329659,F,A Level or Equivalent,0-35,0,60,Fail,49.8,487,1
330594,M,Lower Than A Level,0-35,0,60,Pass,59.6,1043,0
331358,F,HE Qualification,35-55,1,60,Distinction,84.66666666666667,6588,0
332884,M,A Level or Equivalent,0-35,0,60,Pass,82.2,1648,0
334441,M,HE Qualification,0-35,0,60,Fail,39.8,283,1
335247,M,A Level or Equivalent,0-35,0,60,Pass,70.2,604,0
335764,F,A Level or Equivalent,0-35,1,60,Pass,86.875,3928,0
337748,F,A Level or Equivalent,0-35,0,120,Withdrawn,44.0,93,1
338407,M,A Level or Equivalent,35-55,0,60,Pass,73.8,270,0
341876,M,HE Qualification,0-35,0,120,Withdrawn,68.5,1784,1
342007,F,HE Qualification,0-35,1,60,Pass,82.33333333333333,3178,0
345440,M,HE Qualification,0-35,0,60,Pass,73.8,165,0
346118,F,A Level or Equivalent,35-55,0,120,Pass,72.6,700,0
348275,M,HE Qualification,35-55,0,120,Withdrawn,61.5,545,1
348807,M,A Level or Equivalent,35-55,0,60,Pass,76.6,425,0
350156,M,A Level or Equivalent,0-35,0,120,Pass,52.2,560,0
350939,M,Lower Than A Level,0-35,0,60,Pass,69.6,1427,0
351336,F,A Level or Equivalent,0-35,0,60,Pass,64.6,944,0
353665,M,A Level or Equivalent,35-55,0,60,Pass,64.6,398,0
354170,F,A Level or Equivalent,0-35,0,60,Fail,58.0,945,1
356170,M,HE Qualification,0-35,0,60,Pass,71.5,768,0
358182,M,Lower Than A Level,0-35,0,120,Pass,75.0,1901,0
364957,F,HE Qualification,35-55,0,60,Pass,59.6,1638,0
369834,M,A Level or Equivalent,0-35,0,60,Withdrawn,73.6,1265,1
371710,M,HE Qualification,0-35,0,60,Pass,81.6,2960,0
373872,F,A Level or Equivalent,0-35,0,60,Pass,65.6,1528,0
375646,M,A Level or Equivalent,0-35,0,120,Pass,75.6,606,0
377546,M,A Level or Equivalent,0-35,0,120,Distinction,83.0,1660,0
381642,F,A Level or Equivalent,0-35,0,60,Withdrawn,78.8,1290,1
382095,M,Lower Than A Level,0-35,0,60,Pass,76.6,2392,0
383180,F,A Level or Equivalent,0-35,0,60,Withdrawn,72.0,657,1
383600,M,A Level or Equivalent,0-35,0,60,Pass,78.6,725,0
383723,M,HE Qualification,55<=,0,60,Pass,80.2,7532,0
384203,M,HE Qualification,0-35,0,120,Pass,75.4,5184,0
384725,F,Lower Than A Level,35-55,0,60,Pass,80.4,4677,0
387533,M,HE Qualification,35-55,0,60,Fail,55.0,1096,1
388147,F,A Level or Equivalent,35-55,0,300,Fail,40.0,441,1
390890,M,A Level or Equivalent,0-35,1,90,Pass,68.625,997,0
391249,M,HE Qualification,35-55,0,60,Distinction,82.2,2648,0
396599,F,Lower Than A Level,0-35,0,120,Fail,54.25,1039,1
396655,F,Lower Than A Level,0-35,0,180,Fail,40.2,462,1
398171,F,A Level or Equivalent,0-35,0,120,Pass,69.2,1337,0
398349,F,HE Qualification,0-35,0,60,Pass,79.8,4295,0
400147,M,Lower Than A Level,35-55,0,60,Pass,59.2,338,0
400682,F,A Level or Equivalent,0-35,0,60,Pass,52.6,1584,0
401404,M,A Level or Equivalent,0-35,0,180,Pass,75.6,1326,0
402727,F,A Level or Equivalent,0-35,0,60,Pass,73.2,414,0
402961,F,Lower Than A Level,35-55,0,60,Pass,67.6,4555,0
404356,F,A Level or Equivalent,0-35,0,60,Pass,74.0,2076,0
406671,M,A Level or Equivalent,35-55,0,60,Pass,79.6,405,0
406682,M,HE Qualification,55<=,0,60,Distinction,83.6,2752,0
409100,M,HE Qualification,35-55,0,60,Pass,77.4,2180,0
409703,M,A Level or Equivalent,0-35,0,120,Pass,63.8,2808,0
410092,F,A Level or Equivalent,35-55,0,60,Pass,66.4,339,0
411971,M,A Level or Equivalent,0-35,0,60,Pass,73.2,1318,0
415969,M,HE Qualification,35-55,1,60,Fail,59.666666666666664,1417,1
418731,M,A Level or Equivalent,0-35,0,90,Fail,41.2,127,1
421455,F,A Level or Equivalent,0-35,0,60,Pass,77.8,1472,0
424577,M,HE Qualification,0-35,0,120,Pass,59.4,2196,0
431025,M,A Level or Equivalent,0-35,0,150,Fail,55.2,300,1
439305,M,A Level or Equivalent,35-55,0,60,Pass,73.0,613,0
440319,F,A Level or Equivalent,0-35,0,60,Withdrawn,69.33333333333333,676,1
442064,F,HE Qualification,0-35,0,120,Pass,53.0,402,0
442132,M,HE Qualification,0-35,0,60,Pass,65.8,176,0
446108,M,A Level or Equivalent,0-35,0,120,Pass,57.6,879,0
447481,M,A Level or Equivalent,0-35,0,60,Pass,52.4,767,0
468120,M,Lower Than A Level,0-35,0,120,Fail,40.0,116,1
468694,M,A Level or Equivalent,0-35,0,120,Withdrawn,61.2,473,1
470588,M,HE Qualification,35-55,1,60,Withdrawn,79.33333333333333,842,1
470982,F,HE Qualification,35-55,1,120,Pass,61.6,1528,0
476603,M,A Level or Equivalent,0-35,0,120,Distinction,83.8,1365,0
481022,M,A Level or Equivalent,0-35,0,180,Fail,49.0,79,1
483800,F,A Level or Equivalent,0-35,0,120,Pass,70.6,1368,0
484897,F,A Level or Equivalent,0-35,0,120,Pass,64.8,711,0
485962,F,HE Qualification,0-35,0,120,Pass,80.4,1034,0
488990,M,A Level or Equivalent,35-55,0,60,Pass,54.0,710,0
500113,M,A Level or Equivalent,0-35,0,120,Pass,75.4,473,0
503889,F,A Level or Equivalent,0-35,0,60,Pass,69.0,1901,0
518808,F,HE Qualification,0-35,0,60,Pass,73.8,1443,0
522482,F,HE Qualification,0-35,0,90,Withdrawn,75.0,212,1
527100,M,HE Qualification,0-35,0,120,Distinction,90.8,914,0
527801,M,Lower Than A Level,35-55,0,120,Fail,49.5,607,1
533068,M,HE Qualification,0-35,0,60,Pass,58.2,398,0
537081,F,HE Qualification,0-35,0,120,Fail,60.8,871,1
544253,M,A Level or Equivalent,35-55,0,120,Pass,73.2,2270,0
548120,M,HE Qualification,0-35,0,60,Pass,74.6,804,0
569505,F,HE Qualification,35-55,0,60,Distinction,85.8,4225,0
570317,M,A Level or Equivalent,0-35,0,120,Pass,75.8,1027,0
574505,F,HE Qualification,0-35,0,120,Pass,42.0,850,0
588477,M,HE Qualification,0-35,0,60,Pass,76.8,5183,0
593846,M,HE Qualification,0-35,0,120,Withdrawn,64.8,934,1
593987,F,HE Qualification,35-55,0,180,Fail,72.4,1667,1
596288,F,HE Qualification,0-35,0,120,Pass,77.4,375,0
603834,F,HE Qualification,0-35,0,90,Pass,61.8,341,0
623840,M,A Level or Equivalent,0-35,0,120,Pass,79.8,2370,0
626240,M,HE Qualification,0-35,0,120,Pass,56.0,588,0
628088,M,A Level or Equivalent,0-35,0,60,Withdrawn,80.0,519,1
630142,M,A Level or Equivalent,0-35,0,120,Withdrawn,84.5,455,1
637665,F,HE Qualification,0-35,0,60,Pass,51.8,2983,0
639053,M,A Level or Equivalent,0-35,0,120,Pass,65.6,195,0
642878,M,HE Qualification,0-35,0,60,Withdrawn,44.0,578,1
648130,M,A Level or Equivalent,0-35,0,240,Withdrawn,53.0,447,1
676546,M,HE Qualification,0-35,0,120,Withdrawn,74.0,321,1
677186,M,HE Qualification,0-35,0,60,Pass,55.6,636,0
687698,M,HE Qualification,0-35,0,120,Pass,52.6,174,0
696578,M,HE Qualification,0-35,0,60,Withdrawn,78.33333333333333,1667,1
721259,F,Lower Than A Level,55<=,1,60,Withdrawn,65.0,4108,1
852847,M,A Level or Equivalent,55<=,0,60,Fail,34.5,181,1
998493,F,A Level or Equivalent,55<=,0,60,Pass,68.8,10464,0
1045203,M,Lower Than A Level,35-55,0,60,Pass,79.4,3533,0
1112555,F,A Level or Equivalent,35-55,0,60,Pass,66.8,2404,0
1183831,M,HE Qualification,55<=,0,60,Withdrawn,71.33333333333333,2818,1
1268696,M,HE Qualification,35-55,0,60,Pass,60.2,326,0
1352868,M,A Level or Equivalent,35-55,1,60,Pass,68.57142857142857,1732,0
1398979,F,A Level or Equivalent,55<=,0,60,Withdrawn,72.75,5071,1
1456619,M,A Level or Equivalent,35-55,1,60,Withdrawn,63.0,1173,1
1471214,M,A Level or Equivalent,35-55,0,60,Pass,71.0,1161,0
1472925,F,Lower Than A Level,35-55,1,60,Pass,61.9,1462,0
1484804,F,A Level or Equivalent,35-55,0,60,Pass,65.8,1454,0
1511033,M,A Level or Equivalent,35-55,0,60,Pass,74.6,679,0
1576513,F,A Level or Equivalent,35-55,0,60,Distinction,86.6,15716,0
1609002,F,A Level or Equivalent,35-55,0,60,Pass,79.4,1025,0
1629771,M,A Level or Equivalent,35-55,0,60,Distinction,80.2,522,0
1686551,F,A Level or Equivalent,35-55,0,60,Withdrawn,80.0,647,1
1689639,F,Lower Than A Level,35-55,0,60,Withdrawn,70.5,1882,1
1715896,M,A Level or Equivalent,35-55,0,60,Pass,78.0,5314,0
1721270,M,Lower Than A Level,35-55,0,90,Pass,58.0,730,0
1757766,F,A Level or Equivalent,35-55,0,60,Pass,70.4,3301,0
1773377,M,A Level or Equivalent,35-55,0,60,Pass,74.6,711,0
1799111,M,A Level or Equivalent,35-55,0,60,Pass,77.4,1174,0
1818673,F,HE Qualification,35-55,0,120,Fail,86.0,336,1
1839386,F,Lower Than A Level,35-55,0,60,Withdrawn,40.0,207,1
1926668,M,Lower Than A Level,35-55,0,60,Pass,62.2,2094,0
1947156,F,A Level or Equivalent,35-55,0,60,Pass,76.2,2074,0
1967783,F,A Level or Equivalent,35-55,0,60,Pass,65.0,2171,0
1970390,M,Lower Than A Level,35-55,1,120,Pass,83.6,14759,0
1975209,M,Lower Than A Level,35-55,0,60,Pass,64.0,2754,0
2010232,F,A Level or Equivalent,0-35,0,60,Pass,84.2,4127,0
2045084,M,HE Qualification,35-55,0,120,Fail,72.0,326,1
2057803,M,Lower Than A Level,35-55,0,60,Pass,66.0,3418,0
2073016,F,Lower Than A Level,35-55,1,60,Fail,58.857142857142854,1022,1
2085209,F,HE Qualification,35-55,0,60,Pass,86.8,7427,0
2086400,M,A Level or Equivalent,35-55,0,60,Pass,69.2,3501,0
2139353,M,A Level or Equivalent,35-55,1,60,Pass,66.5,2388,0
2148681,F,Lower Than A Level,35-55,0,90,Pass,72.0,2346,0
2158048,F,A Level or Equivalent,35-55,0,60,Withdrawn,86.0,851,1
2158196,F,Lower Than A Level,35-55,0,120,Withdrawn,58.0,544,1
2165164,F,Lower Than A Level,0-35,0,60,Pass,63.2,1621,0
2168833,M,Lower Than A Level,35-55,0,60,Withdrawn,24.0,20,1
2207874,F,Lower Than A Level,0-35,0,120,Fail,54.666666666666664,265,1
2240349,M,Lower Than A Level,35-55,0,60,Pass,76.8,3109,0
2244332,M,A Level or Equivalent,35-55,0,60,Distinction,85.2,13879,0
2273119,F,A Level or Equivalent,0-35,0,60,Withdrawn,38.333333333333336,105,1
2277857,F,A Level or Equivalent,35-55,0,60,Pass,65.4,2672,0
2297896,F,A Level or Equivalent,35-55,0,60,Pass,62.6,566,0
2318055,M,A Level or Equivalent,35-55,1,60,Pass,75.8,1726,0
2330254,M,Lower Than A Level,35-55,0,60,Pass,69.8,2867,0
2355470,M,A Level or Equivalent,35-55,0,120,Pass,54.4,216,0
2358969,F,A Level or Equivalent,0-35,1,60,Pass,69.0,2106,0
2363863,F,A Level or Equivalent,0-35,0,60,Distinction,80.6,4481,0
2369415,M,A Level or Equivalent,35-55,0,60,Pass,78.5,729,0
2375975,F,A Level or Equivalent,35-55,0,60,Pass,71.4,4298,0
2397661,F,Lower Than A Level,35-55,0,60,Pass,48.4,1657,0
2398313,M,Lower Than A Level,35-55,0,60,Pass,71.4,3219,0
2404408,F,Lower Than A Level,35-55,0,60,Fail,52.5,802,1
2425993,M,HE Qualification,0-35,0,60,Pass,68.6,737,0
2429854,M,A Level or Equivalent,35-55,1,60,Fail,51.0,953,1
2432796,F,HE Qualification,35-55,0,60,Pass,63.4,963,0
2434159,M,A Level or Equivalent,0-35,0,60,Pass,54.0,172,0
2436812,F,A Level or Equivalent,0-35,0,60,Fail,43.0,577,1
2467267,M,HE Qualification,0-35,0,60,Pass,71.4,90,0
2470694,F,HE Qualification,55<=,1,60,Fail,67.0,3115,1
2473538,F,A Level or Equivalent,35-55,0,60,Pass,55.0,1473,0
2474849,F,A Level or Equivalent,35-55,1,60,Withdrawn,35.0,142,1
2494700,M,HE Qualification,0-35,0,60,Pass,83.6,3527,0
2500258,F,A Level or Equivalent,0-35,0,120,Pass,71.2,2403,0
2507842,F,A Level or Equivalent,35-55,0,60,Withdrawn,79.0,1204,1
2509639,M,A Level or Equivalent,0-35,0,90,Pass,66.0,1227,0
2514368,M,A Level or Equivalent,35-55,0,60,Distinction,82.6,377,0
2514898,F,Lower Than A Level,35-55,0,60,Pass,66.4,1828,0
2521865,F,A Level or Equivalent,35-55,0,60,Pass,63.8,3945,0
2522927,F,A Level or Equivalent,35-55,0,60,Pass,68.4,4477,0
2540168,F,HE Qualification,35-55,0,60,Withdrawn,43.333333333333336,919,1
2546445,M,HE Qualification,55<=,0,60,Withdrawn,73.0,2372,1
2551797,F,A Level or Equivalent,0-35,0,60,Pass,63.2,694,0
2551932,M,Lower Than A Level,0-35,0,60,Withdrawn,50.0,539,1
2569324,M,A Level or Equivalent,0-35,1,60,Pass,71.2,493,0
2574990,F,HE Qualification,35-55,0,60,Fail,56.4,1855,1
2576122,M,A Level or Equivalent,35-55,1,60,Fail,64.0,261,1
2578676,M,Lower Than A Level,35-55,0,120,Pass,70.0,1260,0
2581477,F,Lower Than A Level,35-55,0,60,Pass,49.2,5956,0
2584873,F,A Level or Equivalent,0-35,0,120,Pass,64.0,1443,0
2595841,F,Lower Than A Level,35-55,0,60,Fail,56.8,969,1
2596621,M,A Level or Equivalent,55<=,0,60,Pass,84.6470588235294,13349,0
2601889,M,HE Qualification,35-55,0,60,Pass,82.0,2473,0
2602338,F,Lower Than A Level,35-55,0,120,Fail,72.5,816,1
2606802,M,A Level or Equivalent,0-35,0,60,Fail,29.0,306,1
2624961,F,A Level or Equivalent,0-35,0,60,Fail,62.6,365,1
2633226,M,A Level or Equivalent,35-55,0,60,Pass,54.0,1044,0
2642616,F,A Level or Equivalent,35-55,0,90,Pass,57.2,1803,0
2642935,F,Lower Than A Level,35-55,0,60,Distinction,83.4,4385,0
2648611,F,A Level or Equivalent,35-55,0,60,Pass,77.6,1513,0
2649800,M,Lower Than A Level,35-55,0,60,Pass,64.8,1249,0
2654628,F,Lower Than A Level,35-55,1,60,Pass,71.6,1368,0
2677624,M,A Level or Equivalent,35-55,0,90,Pass,69.6,1158,0
2680312,M,HE Qualification,55<=,0,60,Pass,78.8,4966,0
2688166,M,Lower Than A Level,35-55,0,60,Pass,59.5,680,0
2690062,F,A Level or Equivalent,35-55,0,120,Withdrawn,58.0,257,1
2692514,M,Lower Than A Level,35-55,0,120,Pass,78.2,6661,0
2694788,F,A Level or Equivalent,35-55,0,180,Fail,35.333333333333336,100,1
23629,F,Lower Than A Level,0-35,2,60,Fail,82.5,161,1
25107,F,Lower Than A Level,0-35,0,120,Pass,77.36363636363636,2562,0
27891,M,Lower Than A Level,0-35,2,120,Withdrawn,69.16666666666667,348,1
29144,M,Lower Than A Level,0-35,0,120,Fail,73.22222222222223,1914,1
31663,M,A Level or Equivalent,35-55,0,60,Pass,79.27272727272727,5906,0
33666,F,A Level or Equivalent,0-35,1,60,Withdrawn,78.66666666666667,1208,1
34229,F,A Level or Equivalent,35-55,2,120,Pass,88.0,706,0
34353,M,A Level or Equivalent,35-55,0,120,Fail,90.6,391,1
34431,F,Lower Than A Level,0-35,0,60,Withdrawn,80.0,192,1
34756,F,Lower Than A Level,0-35,1,150,Withdrawn,67.33333333333333,129,1
34863,F,A Level or Equivalent,0-35,0,60,Pass,73.9090909090909,198,0
35812,F,Lower Than A Level,0-35,0,60,Fail,71.0,19,1
39655,F,Lower Than A Level,0-35,0,120,Distinction,83.0909090909091,432,0
50993,F,Lower Than A Level,0-35,0,60,Fail,46.22222222222222,176,1
52899,F,Lower Than A Level,35-55,0,60,Withdrawn,81.8,2468,1
58089,F,A Level or Equivalent,0-35,2,90,Fail,87.5,102,1
62631,F,A Level or Equivalent,0-35,0,60,Fail,80.42857142857143,525,1
70608,F,HE Qualification,35-55,0,240,Distinction,84.18181818181819,270,0
74695,F,Lower Than A Level,0-35,0,90,Distinction,91.8,3679,0
74734,F,Lower Than A Level,0-35,0,180,Pass,83.0,208,0
75399,F,Lower Than A Level,35-55,0,60,Pass,72.9,489,0
78645,F,Lower Than A Level,0-35,0,60,Fail,73.25,426,1
82535,F,Lower Than A Level,0-35,0,180,Pass,68.45454545454545,352,0
82741,F,Lower Than A Level,0-35,0,60,Pass,74.9090909090909,879,0
83254,F,HE Qualification,35-55,0,60,Pass,73.0,954,0
84245,M,A Level or Equivalent,0-35,0,120,Distinction,87.1,657,0
84664,F,A Level or Equivalent,35-55,0,60,Pass,89.2,495,0
86291,F,HE Qualification,35-55,0,60,Withdrawn,69.58333333333333,197,1
87732,M,A Level or Equivalent,35-55,0,75,Pass,78.6,1018,0
91322,F,A Level or Equivalent,35-55,0,60,Pass,82.2,1616,0
92274,F,Lower Than A Level,0-35,0,60,Withdrawn,66.4,447,1
92832,F,A Level or Equivalent,0-35,0,60,Pass,76.1,1067,0
92947,F,HE Qualification,35-55,0,120,Distinction,81.5,1350,0
92993,F,Lower Than A Level,0-35,3,135,Pass,76.7,974,0
94616,F,Lower Than A Level,0-35,1,60,Fail,77.44444444444444,199,1
97154,F,A Level or Equivalent,0-35,0,60,Pass,90.7,984,0
98313,F,HE Qualification,35-55,0,60,Pass,80.72727272727273,145,0
104054,F,Lower Than A Level,35-55,0,120,Distinction,94.63636363636364,1451,0
108377,F,Lower Than A Level,35-55,0,120,Pass,78.6,2399,0
108589,F,A Level or Equivalent,0-35,0,60,Pass,88.72727272727273,411,0
109938,F,HE Qualification,0-35,0,120,Distinction,89.81818181818181,396,0
110881,F,A Level or Equivalent,0-35,0,60,Pass,72.91304347826087,5032,0
116603,F,HE Qualification,35-55,0,60,Distinction,90.4,1179,0
117071,M,A Level or Equivalent,35-55,0,60,Fail,73.0,74,1
120994,F,Lower Than A Level,35-55,0,70,Fail,88.33333333333333,740,1
123860,F,A Level or Equivalent,35-55,0,60,Pass,77.9090909090909,1292,0
126322,F,A Level or Equivalent,35-55,1,60,Pass,84.14285714285714,526,0
126411,F,Lower Than A Level,0-35,2,60,Fail,100.0,25,1
133155,F,HE Qualification,35-55,0,60,Pass,93.0,1360,0
133748,F,Lower Than A Level,35-55,0,70,Fail,76.0,408,1
141823,F,A Level or Equivalent,0-35,0,120,Withdrawn,29.0,276,1
142324,F,Lower Than A Level,35-55,0,60,Fail,78.41666666666667,778,1
143741,F,A Level or Equivalent,0-35,0,120,Distinction,86.0909090909091,704,0
145544,M,A Level or Equivalent,0-35,0,60,Pass,86.0,862,0
147876,M,A Level or Equivalent,0-35,0,60,Fail,78.57142857142857,342,1
151697,F,A Level or Equivalent,0-35,0,60,Pass,89.0909090909091,424,0
152153,F,Lower Than A Level,0-35,1,60,Withdrawn,52.285714285714285,500,1
152929,F,Lower Than A Level,35-55,0,60,Pass,80.44444444444444,299,0
153212,F,Lower Than A Level,35-55,1,120,Distinction,83.54545454545455,842,0
153704,F,Lower Than A Level,0-35,1,120,Withdrawn,85.15384615384616,580,1
154027,F,Lower Than A Level,0-35,0,60,Pass,73.3,569,0
154125,F,A Level or Equivalent,0-35,0,60,Fail,87.55555555555556,97,1
154540,F,HE Qualification,0-35,0,60,Pass,79.18181818181819,417,0
156835,F,A Level or Equivalent,35-55,0,60,Pass,86.9,1290,0
161678,F,Lower Than A Level,0-35,1,60,Fail,40.0,94,1
165243,M,A Level or Equivalent,35-55,0,60,Pass,82.1,1111,0
169515,F,A Level or Equivalent,0-35,0,60,Withdrawn,59.0,212,1
170356,F,Lower Than A Level,35-55,0,120,Withdrawn,65.0,439,1
173316,F,A Level or Equivalent,0-35,0,60,Fail,58.57142857142857,1704,1
173335,F,Lower Than A Level,0-35,1,60,Fail,77.33333333333333,435,1
